ID_Credito,Cliente,Fecha_Solicitud,Monto_Solicitado,Tasa_Interes,Plazo_Meses,Ingreso_Mensual,Score_Credito,Aprobado,Estado_Credito,Fecha_Nacimiento
100864,Cliente 864,2022-05-14,20337.77,18.94,48,4234.73,562.0,Sí,En Mora,1972-09-03
100865,Cliente 865,2022-05-15,28202.2,13.02,48,8386.53,738.0,Sí,Activo,1981-06-21
100866,Cliente 866,2022-05-16,8184.39,19.24,24,11223.49,558.0,No,Activo,1967-03-19
100867,Cliente 867,2022-05-17,9505.44,8.51,24,9272.54,622.0,No,En Mora,1990-06-28
100868,Cliente 868,2022-05-18,43158.39,20.98,12,6185.85,829.0,Sí,En Mora,1966-03-26
100869,Cliente 869,2022-05-19,47332.72,16.15,24,2215.7,600.0,Sí,Activo,2003-09-02
100870,Cliente 870,2022-05-20,18978.81,8.03,60,11821.21,784.0,Sí,Pagado,1994-06-16
100871,Cliente 871,2022-05-21,13901.86,8.59,48,5774.9,391.0,Sí,Pagado,1964-06-16
100872,Cliente 872,2022-05-22,32377.98,17.0,24,11172.78,463.0,No,En Mora,1951-04-20
100873,Cliente 873,2022-05-23,20732.34,21.34,9999,7938.19,634.0,Sí,En Mora,1987-03-04
100874,Cliente 874,2022-05-24,1756.62,12.44,36,11210.6,614.0,Sí,Pagado,2002-03-15
100875,Cliente 875,2022-05-25,8229.55,9.05,24,13655.7,537.0,No,Pagado,1985-08-22
100876,Cliente 876,2022-05-26,35940.63,22.14,60,13854.93,382.0,No,Pagado,1983-07-01
100877,Cliente 877,2022-05-27,33116.74,17.89,48,8259.05,408.0,No,Pagado,1980-11-30
100878,Cliente 878,2022-05-28,1841.25,13.13,36,7916.87,477.0,Sí,Pagado,1973-08-26
100879,Cliente 879,2022-05-29,11487.62,13.99,12,4352.34,549.0,Sí,Pagado,1974-02-08
100880,Cliente 880,2022-05-30,11938.2,7.89,12,14069.1,,Sí,Pagado,1991-12-30
100881,Cliente 881,2022-05-31,33758.69,16.98,48,7139.83,638.0,No,En Mora,1955-05-22
100882,Cliente 882,2022-06-01,1475.67,11.21,12,2350.07,468.0,No,Pagado,1954-04-11
100883,Cliente 883,2022-06-02,5653.37,24.91,60,6774.22,438.0,No,Activo,1990-05-05
100884,Cliente 884,2022-06-03,40095.85,13.82,24,2342.27,816.0,No,En Mora,1983-04-26
100885,Cliente 885,2022-06-04,9337.96,13.95,48,7786.71,483.0,Sí,Pagado,1995-02-01
100886,Cliente 886,2022-06-05,32810.93,15.67,36,8638.49,469.0,Sí,Pagado,1984-12-09
100887,Cliente 887,2022-06-06,12290.05,23.21,24,5397.46,661.0,Sí,Activo,1950-12-08
100888,Cliente 888,2022-06-07,5422.35,20.72,12,1538.93,543.0,No,Pagado,2000-12-24
100889,Cliente 889,2022-06-08,12537.02,13.2,12,14180.8,437.0,Sí,Activo,2002-06-06
100890,###Cliente??,2022-06-09,36252.21,18.95,36,11713.62,327.0,Sí,En Mora,1996-01-22
100891,Cliente 891,2022-06-10,42856.98,16.1,60,12663.78,818.0,Sí,En Mora,1961-02-13
100892,Cliente 892,2022-06-11,41595.88,14.09,36,5819.59,697.0,Sí,Activo,1966-04-04
100893,Cliente 893,2022-06-12,20160.58,7.63,48,11532.05,632.0,No,En Mora,1982-03-27
100894,Cliente 894,2022-06-13,33570.21,13.47,36,7537.91,616.0,Sí,Activo,1961-12-12
100895,Cliente 895,2022-06-14,10646.72,8.79,12,3415.71,725.0,No,Activo,1955-12-25
100896,Cliente 896,2022-06-15,15010.81,23.17,60,2304.14,435.0,Sí,Activo,1979-11-29
100897,Cliente 897,2022-06-16,44868.62,10.71,60,5503.24,566.0,Sí,Activo,1966-04-16
100898,Cliente 898,2022-06-17,1143.6,23.97,36,2494.51,406.0,Sí,Pagado,1952-07-06
100899,Cliente 899,2022-06-18,4732.67,14.96,48,14974.9,437.0,No,Pagado,2000-06-15
100900,Cliente 900,2022-06-19,10790.37,17.08,12,1213.24,346.0,Sí,Pagado,1971-10-05
100901,Cliente 901,2022-06-20,1813.34,15.17,24,6896.58,667.0,Sí,Activo,1991-02-14
100902,Cliente 902,2022-06-21,9481.05,6.28,60,7055.36,305.0,Sí,Pagado,1949-08-01
100903,Cliente 903,2022-06-22,29360.56,11.58,36,4859.16,822.0,Sí,Pagado,1955-04-26
100904,Cliente 904,2022-06-23,21360.52,5.63,48,8784.6,828.0,Sí,Activo,1983-05-02
100905,Cliente 905,2022-06-24,44687.25,16.89,48,2674.67,571.0,Sí,Pagado,1974-02-13
100906,Cliente 906,2022-06-25,40963.46,13.11,12,11866.73,365.0,No,Activo,1978-10-06
100907,Cliente 907,2022-06-26,17419.96,20.23,60,5320.49,719.0,No,Activo,1999-12-14
100908,Cliente 908,2022-06-27,13341.46,8.24,12,9074.47,638.0,Sí,En Mora,1963-09-19
100909,Cliente 909,2022-06-28,19294.77,7.04,24,10876.77,797.0,No,Activo,1970-07-06
100910,Cliente 910,2022-06-29,29719.6,12.24,24,13391.11,768.0,No,Activo,1947-09-17
100911,Cliente 911,2022-06-30,13769.15,23.42,24,12618.92,630.0,No,Activo,1999-07-16
100912,Cliente 912,2022-07-01,31395.37,18.77,48,9320.48,430.0,Sí,Pagado,1969-05-01
100913,Cliente 913,2022-07-02,20765.88,12.51,60,6131.7,829.0,Sí,En Mora,2003-01-29
100914,Cliente 914,2022-07-03,27826.34,14.62,12,7796.47,737.0,No,Pagado,1978-04-19
100915,Cliente 915,2022-07-04,22088.26,5.31,12,11646.65,542.0,No,Activo,1977-11-30
100916,Cliente 916,2022-07-05,15076.06,24.67,24,13224.41,762.0,Sí,En Mora,1978-03-03
100917,Cliente 917,2022-07-06,47448.44,17.83,60,2004.84,649.0,Sí,Pagado,1972-12-10
100918,Cliente 918,2022-07-07,38298.49,9.64,60,6080.42,316.0,Sí,En Mora,1979-07-15
100919,Cliente 919,2022-07-08,7435.6,16.09,36,11753.69,765.0,Sí,En Mora,1977-12-06
100920,Cliente 920,2022-07-09,43489.16,5.85,60,6758.95,662.0,Sí,Pagado,1953-04-19
100921,Cliente 921,2022-07-10,24627.84,24.27,60,5317.3,509.0,Sí,Pagado,1982-02-25
100922,Cliente 922,2022-07-11,44780.34,7.26,12,6464.18,824.0,Sí,Activo,1976-10-14
100923,Cliente 923,2022-07-12,40092.84,17.43,60,9241.25,719.0,Sí,Activo,1951-07-14
100924,Cliente 924,2022-07-13,21548.07,8.78,60,14997.17,432.0,Sí,En Mora,1994-02-01
100925,Cliente 925,2022-07-14,1612.23,18.93,12,7648.39,313.0,Sí,Activo,2003-06-18
100926,Cliente 926,2022-07-15,13799.53,20.2,60,3523.17,343.0,Sí,En Mora,1981-02-28
100927,Cliente 927,2022-07-16,27310.89,17.98,12,2861.28,676.0,Sí,Activo,1952-05-26
100928,Cliente 928,2022-07-17,31857.17,16.71,36,1114.07,594.0,Sí,Pagado,1991-06-12
100929,Cliente 929,2022-07-18,13265.44,22.69,48,8602.85,695.0,Sí,Activo,1955-02-10
100930,Cliente 930,2022-07-19,7398.13,5.19,12,8396.3,403.0,Sí,En Mora,1978-07-14
100931,Cliente 931,2022-07-20,41829.05,10.61,12,3475.89,744.0,Sí,En Mora,1983-01-13
100932,Cliente 932,2022-07-21,49227.91,8.84,60,10582.28,361.0,Sí,Activo,1968-11-27
100933,Cliente 933,2022-07-22,26521.66,24.74,12,11246.05,711.0,Sí,Pagado,1977-10-16
100934,Cliente 934,2022-07-23,8998.12,11.87,24,4256.92,620.0,No,Activo,1980-01-27
100935,Cliente 935,2022-07-24,13979.21,19.25,24,5489.45,430.0,Sí,Pagado,1977-05-28
100936,Cliente 936,2022-07-25,1410.34,18.22,36,14861.84,498.0,No,Pagado,1995-10-27
100937,Cliente 937,2022-07-26,45757.79,8.06,12,5926.83,335.0,Sí,Activo,1971-08-01
100938,Cliente 938,2022-07-27,6328.68,8.64,60,,515.0,No,Pagado,1964-07-05
100939,Cliente 939,2022-07-28,29037.57,9.55,60,7064.52,605.0,Sí,Pagado,1952-01-27
100940,Cliente 940,2022-07-29,14065.73,12.34,48,12003.5,311.0,Sí,Activo,1951-07-16
100941,Cliente 941,2022-07-30,27931.81,8.54,36,11650.84,382.0,Sí,Activo,1992-06-26
100942,Cliente 942,2022-07-31,32745.31,3.92,60,10182.46,331.0,No,Activo,1983-09-21
100943,Cliente 943,2022-08-01,41572.22,22.41,48,12894.29,707.0,Sí,Activo,1973-05-28
100944,Cliente 944,2022-08-02,10717.85,24.26,60,14118.67,385.0,No,Activo,1975-08-15
100945,Cliente 945,2022-08-03,1044.29,10.84,48,8909.76,710.0,Sí,Activo,1973-09-21
100946,Cliente 946,2022-08-04,7275.84,10.78,24,3943.3,555.0,No,Activo,1971-07-02
100947,Cliente 947,2022-08-05,45050.92,3.65,24,6280.12,540.0,No,Pagado,1993-12-06
100948,Cliente 948,2022-08-06,43757.56,18.13,60,11495.43,751.0,No,Activo,1972-09-25
100949,Cliente 949,2022-08-07,30071.95,21.25,36,9937.81,300.0,No,Pagado,1995-04-13
100950,Cliente 950,2022-08-08,30225.58,6.65,12,3078.08,581.0,Sí,Activo,1981-02-18
100951,Cliente 951,2022-08-09,33419.32,6.93,36,1242.97,813.0,Sí,Activo,1989-12-10
100952,Cliente 952,2022-08-10,9180.88,20.49,36,10402.94,418.0,Sí,En Mora,1958-10-27
100953,Cliente 953,2022-08-11,45763.39,16.75,12,4140.65,804.0,Sí,Activo,1969-03-25
100954,Cliente 954,2022-08-12,21229.14,4.46,24,7745.22,379.0,Sí,Activo,1956-11-11
100955,Cliente 955,2022-08-13,19465.36,16.88,24,11327.83,518.0,Sí,Activo,1964-07-26
100956,Cliente 956,2022-08-14,26186.43,10.14,12,8658.67,816.0,No,Pagado,1975-09-11
100957,Cliente 957,2022-08-15,2824.82,11.43,48,1707.89,765.0,Sí,Activo,1958-09-01
100958,Cliente 958,2022-08-16,8731.03,20.05,36,3190.91,817.0,Sí,Pagado,1998-08-01
100959,Cliente 959,2022-08-17,37032.66,20.94,60,3680.26,801.0,Sí,Activo,1989-05-26
100960,###Cliente??,2022-08-18,4598.53,12.11,24,4239.03,357.0,No,Pagado,1975-12-24
100961,Cliente 961,2022-08-19,30356.03,23.86,60,8698.35,636.0,Sí,Pagado,1950-12-04
100962,Cliente 962,2022-08-20,12644.78,12.24,12,7807.5,809.0,Sí,Pagado,2002-12-18
100963,Cliente 963,2022-08-21,19770.13,20.09,60,3445.82,725.0,No,En Mora,2002-11-18
100964,Cliente 964,2022-08-22,14790.34,13.9,60,1479.55,669.0,Sí,Activo,1987-01-06
100965,Cliente 965,2022-08-23,18105.8,22.8,36,2985.77,710.0,No,Pagado,1980-12-26
100966,Cliente 966,2022-08-24,36092.77,23.02,12,14773.53,731.0,No,Activo,1965-07-03
100967,Cliente 967,2022-08-25,15207.52,5.38,60,7293.93,495.0,Sí,Activo,1990-03-04
100968,Cliente 968,2022-08-26,28537.03,23.63,24,13076.51,676.0,No,Activo,1986-04-13
100969,Cliente 969,2022-08-27,24064.49,21.25,12,12806.91,664.0,No,En Mora,1975-05-10
100970,Cliente 970,2022-08-28,33351.72,20.51,24,7917.03,704.0,Sí,En Mora,1948-03-04
100971,Cliente 971,2022-08-29,46873.07,7.82,48,10746.97,791.0,Sí,Pagado,1975-07-06
100972,Cliente 972,2022-08-30,36762.32,20.81,60,3294.9,365.0,Sí,Pagado,1964-09-26
100973,Cliente 973,2022-08-31,11139.55,21.78,12,10481.75,690.0,No,Activo,1956-09-14
100974,Cliente 974,2022-09-01,2043.57,9.72,24,4449.58,382.0,Sí,Pagado,1982-08-15
100975,Cliente 975,2022-09-02,13482.07,23.97,60,12564.9,780.0,No,Activo,1953-07-22
100976,Cliente 976,2022-09-03,29956.36,4.57,36,1714.0,528.0,Sí,Pagado,1991-01-21
100977,Cliente 977,2022-09-04,3045.58,6.72,24,11710.51,524.0,No,Pagado,1952-03-09
100978,Cliente 978,2022-09-05,25070.13,15.06,24,1949.09,412.0,Sí,Pagado,2002-05-21
100979,Cliente 979,2022-09-06,30043.72,15.88,48,13277.24,484.0,Sí,Activo,1973-11-27
100980,Cliente 980,2022-09-07,17045.07,17.37,36,4910.97,811.0,Sí,En Mora,1988-01-25
100981,Cliente 981,2022-09-08,38660.15,3.86,48,9988.7,472.0,No,Pagado,2001-03-20
100982,Cliente 982,2022-09-09,5776.61,24.15,36,7568.78,822.0,Sí,Activo,1992-10-07
100983,Cliente 983,2022-09-10,4219.32,4.46,24,5811.4,504.0,No,Activo,1979-03-18
100984,Cliente 984,2022-09-11,36545.34,6.58,48,9858.91,837.0,Sí,En Mora,1948-03-30
100985,Cliente 985,2022-09-12,25026.82,3.8,60,14239.08,618.0,No,Pagado,1984-08-16
100986,Cliente 986,2022-09-13,34575.92,15.69,36,1098.41,458.0,No,Pagado,1984-10-16
100987,Cliente 987,2022-09-14,22023.95,23.54,24,13823.37,577.0,Sí,Activo,1951-07-24
100988,Cliente 988,2022-09-15,12696.9,17.82,12,9331.68,447.0,No,Activo,1952-09-15
100989,Cliente 989,2022-09-16,41045.56,21.19,36,12206.06,382.0,Sí,Activo,2001-10-24
100990,Cliente 990,2022-09-17,40071.09,3.79,36,6066.19,718.0,No,En Mora,1988-07-27
100991,Cliente 991,2022-09-18,34887.48,15.15,60,7341.72,837.0,Sí,Pagado,1992-10-03
100992,Cliente 992,2022-09-19,13971.18,13.38,36,13098.34,848.0,Sí,En Mora,1973-12-25
100993,Cliente 993,2022-09-20,29716.42,14.23,36,6515.3,691.0,No,Activo,1995-08-30
100994,Cliente 994,2022-09-21,18368.21,5.05,60,8252.56,432.0,No,Pagado,1982-01-11
100995,Cliente 995,2022-09-22,5033.31,18.22,60,792.83,541.0,Sí,Activo,1950-12-03
100996,Cliente 996,2022-09-23,45907.02,14.32,48,2799.67,750.0,No,En Mora,1981-10-04
100997,Cliente 997,2022-09-24,7272.52,19.95,24,9804.45,499.0,Sí,En Mora,1956-10-12
100998,Cliente 998,2022-09-25,47536.75,13.93,24,10896.17,416.0,No,Pagado,1979-06-24
100999,Cliente 999,2022-09-26,22577.29,6.71,48,8947.71,518.0,Sí,Pagado,1955-11-17
101000,Cliente 1000,2022-09-27,9664.08,17.44,24,2578.0,604.0,Sí,Activo,2001-08-22
101001,Cliente 1001,2022-09-28,27324.1,7.21,36,6958.38,542.0,Sí,En Mora,1987-01-24
101002,Cliente 1002,2022-09-29,43710.82,22.26,48,5648.87,591.0,No,Pagado,1978-07-17
101003,Cliente 1003,2022-09-30,36745.13,16.68,48,7687.09,600.0,Sí,Pagado,1982-10-07
101004,Cliente 1004,2022-10-01,40424.78,6.88,24,13119.77,687.0,No,Activo,1962-04-27
101005,Cliente 1005,2022-10-02,33109.78,24.19,12,11749.99,508.0,No,Activo,1952-10-22
101006,Cliente 1006,2022-10-03,34767.69,14.64,24,1717.85,613.0,Sí,Pagado,1961-11-09
101007,Cliente 1007,2022-10-04,42535.18,5.07,12,13409.48,325.0,Sí,Activo,1959-08-01
101008,Cliente 1008,2022-10-05,12858.57,16.98,48,7340.62,378.0,Sí,Pagado,1996-11-06
101009,Cliente 1009,2022-10-06,24726.54,8.94,12,11286.0,427.0,Sí,Activo,1998-01-01
101010,Cliente 1010,2022-10-07,11449.87,20.78,36,2530.57,712.0,Sí,Activo,1989-11-04
101011,Cliente 1011,2022-10-08,49389.57,21.08,60,10225.43,436.0,No,Pagado,1984-08-07
101012,Cliente 1012,2022-10-09,47230.94,24.55,12,3926.73,633.0,Sí,Activo,1968-12-28
101013,Cliente 1013,2022-10-10,2451.63,14.29,60,6856.52,847.0,No,Pagado,1988-05-26
101014,Cliente 1014,2022-10-11,35425.97,13.28,36,744.51,687.0,Sí,Pagado,1977-03-11
101015,Cliente 1015,2022-10-12,46299.79,19.7,60,2698.35,529.0,Sí,En Mora,1961-09-17
101016,Cliente 1016,2022-10-13,9438.48,6.35,36,1835.17,720.0,Sí,En Mora,1993-11-05
101017,Cliente 1017,2022-10-14,28613.29,15.26,60,3976.29,423.0,No,Activo,1960-12-28
101018,Cliente 1018,2022-10-15,45816.67,15.24,60,1950.26,387.0,Sí,Pagado,1970-05-16
101019,Cliente 1019,2022-10-16,2180.33,5.42,24,10532.7,440.0,No,Activo,2001-06-17
101020,Cliente 1020,2022-10-17,35022.3,12.49,12,921.08,350.0,Sí,Pagado,1994-10-31
101021,Cliente 1021,2022-10-18,15218.78,21.85,60,9457.24,704.0,No,Pagado,1968-01-27
101022,Cliente 1022,2022-10-19,46257.61,21.91,48,2540.26,636.0,No,En Mora,1985-07-03
101023,Cliente 1023,2022-10-20,48567.38,5.63,24,14204.84,665.0,No,En Mora,1997-06-13
101024,Cliente 1024,2022-10-21,47241.19,5.45,12,14029.86,557.0,Sí,Activo,1963-03-04
101025,Cliente 1025,2022-10-22,23973.6,9.15,24,3769.79,687.0,Sí,En Mora,1984-11-23
101026,Cliente 1026,2022-10-23,43171.11,22.31,12,9409.11,344.0,No,Pagado,1972-01-25
101027,Cliente 1027,2022-10-24,42305.2,6.27,36,906.08,568.0,Sí,Activo,1985-08-09
101028,Cliente 1028,2022-10-25,16295.47,18.98,60,14010.93,610.0,No,Pagado,2004-05-16
101029,Cliente 1029,2022-10-26,41531.32,5.68,48,8083.32,577.0,No,Pagado,1978-09-18
101030,Cliente 1030,2022-10-27,2331.88,16.9,24,1126.74,774.0,Sí,En Mora,1993-03-25
101031,Cliente 1031,2022-10-28,30015.36,11.16,24,5466.25,444.0,Sí,Activo,1961-01-25
101032,Cliente 1032,2022-10-29,11885.44,20.46,24,1614.32,534.0,Sí,Activo,1979-12-24
101033,Cliente 1033,2022-10-30,6468.06,8.52,24,6197.69,435.0,Sí,Activo,1980-03-31
101034,Cliente 1034,2022-10-31,4309.18,17.24,60,10213.93,744.0,No,Activo,1986-03-28
101035,Cliente 1035,2022-11-01,34966.29,8.57,12,7313.4,652.0,No,Activo,1991-01-23
101036,Cliente 1036,2022-11-02,17323.81,18.84,60,6063.97,693.0,Sí,Activo,1984-07-15
101037,Cliente 1037,2022-11-03,36375.96,22.28,36,2227.78,574.0,No,Pagado,2002-11-12
101038,Cliente 1038,2022-11-04,3735.14,6.23,60,4051.62,683.0,Sí,Pagado,1984-07-12
101039,Cliente 1039,2022-11-05,16106.87,22.13,60,1952.08,622.0,Sí,Pagado,1978-07-26
101040,Cliente 1040,2022-11-06,27204.82,16.26,36,12208.73,482.0,Sí,Activo,1948-06-21
101041,Cliente 1041,2022-11-07,39640.8,6.23,60,2460.98,739.0,No,Activo,1996-08-31
101042,Cliente 1042,2022-11-08,16278.25,12.69,12,9132.91,362.0,No,En Mora,1979-10-31
101043,Cliente 1043,2022-11-09,31481.62,6.96,48,5469.74,333.0,Sí,Pagado,1996-10-29
101044,Cliente 1044,2022-11-10,44355.9,18.56,36,3776.69,776.0,Sí,Pagado,1983-05-07
101045,Cliente 1045,2022-11-11,30985.23,19.82,24,9772.29,386.0,Sí,Activo,1981-08-29
101046,Cliente 1046,2022-11-12,12031.49,5.77,12,7126.53,509.0,No,Pagado,1970-05-01
101047,Cliente 1047,2022-11-13,1707.84,14.38,48,6302.11,761.0,Sí,Activo,1977-06-30
101048,Cliente 1048,2022-11-14,43569.89,21.01,12,9096.35,380.0,Sí,Pagado,1951-01-23
101049,Cliente 1049,2022-11-15,1552.84,23.63,12,7623.38,621.0,No,Activo,1974-07-01
101050,Cliente 1050,2022-11-16,43797.73,14.54,24,4900.52,714.0,Sí,Activo,1976-04-16
101051,Cliente 1051,2022-11-17,26682.39,23.93,48,8606.39,489.0,Sí,Activo,1979-02-17
101052,Cliente 1052,2022-11-18,46983.85,15.02,12,10207.73,532.0,Sí,En Mora,1982-07-13
101053,Cliente 1053,2022-11-19,40039.77,11.98,24,887.05,691.0,No,Activo,1997-07-10
101054,Cliente 1054,2022-11-20,49897.74,21.74,36,7255.14,468.0,No,En Mora,1972-10-06
101055,Cliente 1055,2022-11-21,17860.23,14.1,24,1336.41,742.0,Sí,Activo,1993-04-22
101056,Cliente 1056,2022-11-22,38475.82,13.65,60,3202.88,467.0,Sí,En Mora,1984-11-11
101057,Cliente 1057,2022-11-23,20395.58,14.04,24,8627.38,530.0,Sí,Pagado,1959-06-16
101058,Cliente 1058,2022-11-24,24253.84,21.71,24,13059.74,449.0,Sí,Activo,1971-08-10
101059,Cliente 1059,2022-11-25,31561.52,21.39,24,13300.68,849.0,Sí,En Mora,1958-03-21
101060,Cliente 1060,2022-11-26,43747.02,12.18,12,1514.19,685.0,Sí,Activo,1976-10-25
101061,Cliente 1061,2022-11-27,49212.13,10.67,48,6577.02,680.0,Sí,Pagado,1951-02-27
101062,Cliente 1062,2022-11-28,38529.53,14.08,24,8953.59,574.0,No,Pagado,1974-03-04
101063,Cliente 1063,2022-11-29,21179.46,15.81,24,2632.51,361.0,Sí,Activo,1948-08-20
101064,Cliente 1064,2022-11-30,21357.17,8.62,60,11598.77,766.0,No,Activo,1978-09-11
101065,Cliente 1065,2022-12-01,37010.32,20.57,60,11291.41,827.0,Sí,En Mora,1951-09-22
101066,Cliente 1066,2022-12-02,12319.47,13.96,36,13598.44,449.0,Sí,Pagado,1988-11-05
101067,Cliente 1067,2022-12-03,5968.47,10.68,36,623.05,441.0,Sí,Pagado,1954-05-07
101068,Cliente 1068,2022-12-04,18053.8,5.8,60,3641.92,415.0,Sí,Pagado,1975-09-20
101069,Cliente 1069,2022-12-05,14718.33,8.64,48,12494.21,364.0,No,En Mora,1959-09-13
101070,Cliente 1070,2022-12-06,15167.25,23.91,36,10223.41,728.0,No,Pagado,1966-02-28
101071,Cliente 1071,2022-12-07,12063.58,10.06,48,13468.65,609.0,Sí,Activo,1975-01-14
101072,Cliente 1072,2022-12-08,2583.61,7.13,60,1329.1,729.0,No,Pagado,1951-08-14
101073,Cliente 1073,2022-12-09,1384.76,13.4,36,9155.98,460.0,No,Activo,1966-09-24
101074,Cliente 1074,2022-12-10,49392.26,10.1,24,8751.18,605.0,Sí,Activo,1982-12-05
101075,Cliente 1075,2022-12-11,21674.77,4.26,60,1017.28,660.0,Sí,Activo,1975-05-10
101076,Cliente 1076,2022-12-12,19524.17,10.45,36,7946.07,577.0,Sí,En Mora,1961-01-11
101077,Cliente 1077,2022-12-13,34142.54,15.2,48,9338.04,595.0,No,Activo,1948-07-24
101078,Cliente 1078,2022-12-14,11303.57,15.36,48,3273.75,468.0,Sí,Activo,1961-01-17
101079,Cliente 1079,2022-12-15,47523.08,11.17,36,4463.28,758.0,Sí,Activo,1950-04-13
101080,Cliente 1080,2022-12-16,39424.08,13.12,48,9785.04,306.0,Sí,Pagado,1972-07-30
101081,Cliente 1081,2022-12-17,4925.84,24.26,36,7290.36,431.0,Sí,Pagado,1985-04-04
101082,Cliente 1082,2022-12-18,21170.25,11.61,36,12941.2,646.0,No,Activo,1950-09-26
101083,Cliente 1083,2022-12-19,44016.36,9.05,48,5464.54,552.0,Sí,En Mora,1954-03-25
101084,Cliente 1084,2022-12-20,47264.24,8.73,12,4366.57,709.0,Sí,Activo,1990-06-09
101085,Cliente 1085,2022-12-21,23636.37,13.34,24,14780.56,842.0,No,En Mora,1984-09-30
101086,Cliente 1086,2022-12-22,30863.86,19.83,60,13711.47,654.0,Sí,Pagado,1983-01-08
101087,Cliente 1087,2022-12-23,8768.18,7.93,24,920.39,667.0,Sí,En Mora,1992-10-01
101088,Cliente 1088,2022-12-24,49562.85,18.75,60,11675.56,810.0,No,En Mora,1990-07-09
101089,Cliente 1089,2022-12-25,11967.75,3.95,60,2099.85,832.0,No,En Mora,1989-12-10
101090,Cliente 1090,2022-12-26,47165.22,12.51,24,898.54,827.0,Sí,Activo,1966-10-29
101091,Cliente 1091,2022-12-27,32657.51,20.18,36,4468.58,827.0,Sí,Activo,1967-10-22
101092,Cliente 1092,2022-12-28,30582.97,10.78,48,4405.52,701.0,No,Pagado,1998-08-02
101093,Cliente 1093,2022-12-29,25878.08,15.62,12,12380.12,474.0,Sí,Activo,1994-06-10
101094,Cliente 1094,2022-12-30,11918.16,7.91,12,10804.68,377.0,No,En Mora,1978-08-29
101095,Cliente 1095,2022-12-31,9238.14,19.45,12,14733.34,739.0,No,En Mora,1992-11-23
101096,Cliente 1096,2023-01-01,11414.07,4.62,24,10816.94,848.0,Sí,Activo,1952-10-12
101097,Cliente 1097,2023-01-02,9728.69,21.83,24,6564.71,531.0,No,En Mora,1952-05-07
101098,Cliente 1098,2023-01-03,39089.43,7.76,36,10634.45,699.0,Sí,En Mora,1988-08-24
101099,Cliente 1099,2023-01-04,17831.2,22.3,12,14992.16,512.0,No,Activo,1954-06-24
101100,Cliente 1100,2023-01-05,3363.21,11.08,36,10797.06,492.0,No,Activo,1983-01-26
101101,Cliente 1101,2023-01-06,48470.58,19.04,12,11544.38,566.0,Sí,Pagado,1976-02-09
101102,Cliente 1102,2023-01-07,44247.4,10.36,24,14106.29,425.0,Sí,En Mora,1979-04-13
101103,Cliente 1103,2023-01-08,46423.74,22.98,48,2147.94,681.0,Sí,En Mora,1986-05-31
101104,Cliente 1104,2023-01-09,49747.94,6.22,48,10719.37,843.0,Sí,Pagado,1979-03-26
101105,Cliente 1105,2023-01-10,9107.81,7.34,48,12836.69,801.0,Sí,Activo,1965-01-11
101106,Cliente 1106,2023-01-11,20113.98,14.1,48,14338.49,702.0,No,Pagado,1968-06-14
101107,Cliente 1107,2023-01-12,38032.8,5.26,60,3559.05,560.0,Sí,Pagado,1999-01-18
101108,Cliente 1108,2023-01-13,34953.02,7.71,12,7806.97,686.0,Sí,En Mora,1988-08-19
101109,Cliente 1109,2023-01-14,8117.85,23.79,48,10368.05,711.0,No,Pagado,1968-12-22
101110,Cliente 1110,2023-01-15,40883.74,24.49,60,4088.28,645.0,Sí,Activo,2000-05-05
101111,Cliente 1111,2023-01-16,11609.81,11.59,60,9206.86,393.0,No,En Mora,2000-05-02
101112,Cliente 1112,2023-01-17,11578.97,23.35,60,4234.89,627.0,Sí,Pagado,2000-10-22
101113,Cliente 1113,2023-01-18,27080.23,15.21,36,5335.13,,Sí,Activo,1992-05-02
101114,Cliente 1114,2023-01-19,29850.53,9.3,36,6902.02,760.0,Sí,Pagado,1970-03-25
101115,Cliente 1115,2023-01-20,29214.27,18.6,60,8173.26,614.0,No,En Mora,1949-07-17
101116,Cliente 1116,2023-01-21,5028.6,17.67,48,7015.81,324.0,Sí,Activo,1982-08-07
101117,Cliente 1117,2023-01-22,43934.31,24.77,12,7651.34,793.0,Sí,En Mora,1964-11-07
101118,Cliente 1118,2023-01-23,13647.2,9.2,24,4829.54,652.0,Sí,Activo,2004-04-17
101119,Cliente 1119,2023-01-24,6910.99,17.95,36,2804.99,416.0,No,Activo,1994-11-21
101120,Cliente 1120,2023-01-25,44493.03,4.62,48,1186.57,498.0,Sí,Activo,1974-07-08
101121,Cliente 1121,2023-01-26,47804.75,5.94,48,3341.69,578.0,No,Pagado,1965-09-28
101122,Cliente 1122,2023-01-27,43175.32,3.58,24,8938.18,378.0,No,En Mora,1980-09-20
101123,Cliente 1123,2023-01-28,40571.05,24.99,24,11898.67,723.0,Sí,Activo,2002-05-18
101124,Cliente 1124,2023-01-29,32934.48,20.75,48,2954.09,653.0,Sí,Activo,2003-09-28
101125,Cliente 1125,2023-01-30,27767.44,20.41,24,2074.05,825.0,Sí,Activo,1996-09-01
101126,Cliente 1126,2023-01-31,4805.84,14.46,48,11364.71,840.0,Sí,Activo,1984-08-30
101127,Cliente 1127,2023-02-01,20718.43,9.95,24,4924.8,776.0,Sí,Activo,1980-03-25
101128,Cliente 1128,2023-02-02,18948.08,6.75,24,14296.74,309.0,Sí,Pagado,1948-08-18
